order_id,assignment_id,user_id,assistment_id,problem_id,original,correct,attempt_count,ms_first_response,tutor_mode,answer_type,sequence_id,student_class_id,position,type,base_sequence_id,skill_id,skill_name,teacher_id,school_id,hint_count,hint_total,overlap_time,template_id,answer_id,answer_text,first_action,bottom_hint,opportunity,opportunity_original,generated_problem_english
16,264268,79608,49375,88060,1,1,1,7193,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,7193,46303,,6x2,0,,21,21.0,Find the prime factorization of 12.
1,277537,79609,49381,88066,1,1,1,31461,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,31461,46303,,7x2x3,0,,7,7.0,Find the prime factorization of 42.
2,264268,79609,49294,87979,1,1,1,5208,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,5208,46303,,4x2,0,,13,13.0,Find the prime factorization of 8.
3,276996,79609,49271,87956,1,1,2,13859,tutor,fill_in_1,8120,12309,57,MasterySection,6928,84.0,Prime Number,35135,1357,0,4,48670,46303,,4x2x3,0,,4,4.0,Find the prime factorization of 24.
4,277537,79609,49280,87965,1,1,6,37671,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,4,4,104952,46303,,5*2*3,0,1.0,5,5.0,Find the prime factorization of 30.
5,264268,79609,49373,88058,1,1,1,24298,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,24298,46303,,2x3x5,0,,2,2.0,Find the prime factorization of 30.
6,276006,79609,49396,88081,1,1,1,24786,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,24786,46303,,2x5x2,0,,3,3.0,Find the prime factorization of 20.
7,264268,79609,49369,88054,1,1,1,22847,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,22847,46303,,2 x 3 x 3,0,,10,10.0,Find the prime factorization of 18.
8,264268,79609,49317,88002,1,1,1,39175,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,39175,46303,,14x2,0,,11,11.0,Find the prime factorization of 28.
9,270581,79609,49338,88023,1,1,1,25943,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,25943,46303,,2x3x2,0,,8,8.0,Find the prime factorization of 12.
10,274903,79609,49379,88064,1,1,4,40263,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,4,4,96054,46303,,3*3*2,0,1.0,1,1.0,Find the prime factorization of 18.
11,264268,79609,49377,88062,1,1,1,25207,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,25207,46303,,7x2x2,0,,3,3.0,Find the prime factorization of 28.
12,277537,79609,49397,88082,1,1,1,7686,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,7686,46303,,7 x 2 x 2,0,,3,3.0,Find the prime factorization of 28.
13,264268,79609,49394,88079,1,1,1,12842,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,12842,46303,,2x2x2,0,,6,6.0,Find the prime factorization of 8.
14,274903,79609,49277,87962,1,1,2,28033,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,3,4,168488,46303,,14 x 2,0,0.0,1,1.0,Find the prime factorization of 28.
15,270581,79609,49368,88053,1,1,1,22219,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,22219,46303,,2 x 3 x 2,0,,2,2.0,Find the prime factorization of 12.
16,274366,79609,49402,88087,1,1,1,17363,tutor,fill_in_1,6928,13094,5,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,17363,46303,,2x2x5,0,,1,1.0,Find the prime factorization of 20.
17,264268,79609,49280,87965,1,1,1,116292,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,116292,46303,,2x5x3,0,,1,1.0,Find the prime factorization of 30.
18,274496,79609,49302,87987,1,1,2,98639,tutor,fill_in_1,6928,12437,17,MasterySection,6928,84.0,Prime Number,43007,2770,1,4,185702,46303,,5 x 2 x2,0,0.0,1,1.0,Find the prime factorization of 20.
19,277537,79609,49322,88007,1,1,1,8242,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,8242,46303,,2x2x5,0,,8,8.0,Find the prime factorization of 20.
20,270581,79609,49315,88000,1,1,1,57891,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,57891,46303,,3 x 2 x 2,0,,2,2.0,Find the prime factorization of 12.
1,264268,79610,49295,87980,1,1,1,55894,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,55894,46303,,2 x 3 x 3,0,,1,1.0,Find the prime factorization of 18.
2,264268,79610,49386,88071,1,0,2,8918,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,13152,46303,,2x25,0,,15,15.0,Find the prime factorization of 50.
3,264268,79610,49299,87984,1,0,1,39811,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,39811,46303,,2x3x3,0,,5,5.0,Find the prime factorization of 18.
4,277537,79610,49392,88077,1,1,1,6911,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6911,46303,,5x2x2,0,,7,7.0,Find the prime factorization of 20.
5,270581,79610,49398,88083,1,1,2,10609,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,15203,46303,,2x3x3,0,,3,3.0,Find the prime factorization of 18.
6,264268,79610,49337,88022,1,0,1,6909,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,6909,46303,,7x4,0,,10,10.0,Find the prime factorization of 28.
7,277537,79610,49321,88006,1,0,3,19096,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,4,4,55772,46303,,7x6,0,1.0,1,1.0,Find the prime factorization of 42.
8,264268,79610,49303,87988,1,0,1,7038,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,7038,46303,,2x3x5,0,,12,12.0,Find the prime factorization of 30.
9,274903,79610,49316,88001,1,1,1,9448,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,9448,46303,,2x2x5,0,,4,4.0,Find the prime factorization of 20.
10,270581,79610,52151,91475,1,1,1,10391,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,0,4,10391,46303,,3x5x2,0,,5,5.0,Find the prime factorization of 30.
11,264268,79610,49378,88063,1,1,1,17562,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,17562,46303,,2x2x3,0,,6,6.0,Find the prime factorization of 12.
12,264268,79610,49378,88063,1,1,1,17562,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,4,17562,46303,,2x2x3,0,,6,6.0,Find the prime factorization of 12.
13,277537,79610,52151,91475,1,1,1,8291,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,8291,46303,,2x5x3,0,,2,2.0,Find the prime factorization of 30.
14,274903,79610,49386,88071,1,1,1,15008,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,15008,46303,,5x2x2,0,,4,4.0,Find the prime factorization of 20.
15,274903,79610,49340,88025,1,0,1,8038,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,8038,46303,,5x2x3,0,,6,6.0,Find the prime factorization of 30.
16,276006,79610,49392,88077,1,1,1,12418,tutor,fill_in_1,6928,13146,23,MasterySection,6928,84.0,Prime Number,59882,5260,0,4,12418,46303,,2x5x2,0,,4,4.0,Find the prime factorization of 20.
17,277537,79610,49392,88077,1,1,1,6911,tutor,fill_in_1,6928,13241,45,MasterySection,6928,84.0,Prime Number,22763,73,0,4,6911,46303,,5x2x2,0,,7,7.0,Find the prime factorization of 20.
18,264268,79610,49318,88003,1,0,1,13142,tutor,fill_in_1,7750,12237,12,MasterySection,6928,84.0,Prime Number,48181,139,0,8,13142,46303,,3x4,0,,9,9.0,Find the prime factorization of 12.
19,270581,79610,49372,88057,1,0,5,76469,tutor,fill_in_1,6928,11816,155,MasterySection,6928,84.0,Prime Number,22763,73,4,4,138540,46303,,2*2*5,0,1.0,1,1.0,Find the prime factorization of 20.
20,274903,79610,49374,88059,1,0,1,67540,tutor,fill_in_1,6928,12436,12,MasterySection,6928,84.0,Prime Number,43007,2770,0,4,67540,46303,,2x2x2,0,,1,1.0,Find the prime factorization of 8.
